"site","species","replicate","week","tray","date.x","sample_ID","weight_mg","N2_amp","nitro_perc","n15","CO2_Amp","carbon_perc","c13","uniqueid.x","Date.x","obs","time","elapsed","date.y","hhmmss","averaging","treatment","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","X.Pcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_blue","Tled","Pc","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","date2","Date.y","uniqueid.y","date","drymass_g","area_cm2","Date","uniqueid","sla_cm2g","lma_gm2","amass","nmass","nue"
"c","m",2,10,1,"7/26/2022",2,3.3,"2,438",1.82,1.58,"10,181",51.62,-27.13,"m-c",2022-07-26,6,1658840631,962.5,"20220726 09:03:51","9:03:51",10,"m",1658840623,0.002627515,2.627514901,2.40178196,417.9129,372.6841864,37.3836625,41.92051978,0.125127145,2.114081305,0.121153592,0.076067491,238.0494504,31.06992086,29.91694667,4.240167432,49.7977233,2.133832035,4.28499918,2.106335397,-115.8734071,20.87098322,2.195315449,145.2423419,235,23,1,0,25309.85233,1499.995667,1264.496465,0.843000078,0.158700092,6,0.5,"0: Broadleaf",2,1658840623,417.9129,420.0128,21.27254,19.72957667,418.0549,20.96662333,1000.006,100.2091333,0.10009325,30.10006667,29.91694667,999.9,0,0,4999.166667,532.7492,86.63723,1499.995667,"0.899998933",0.10000112,28,29957.99333,1658840647,"9:04:07",1658840647,1657715840,6,-0.018,0.039,-0.142,0.336,420,22,0.31,0.16,100,100,-0.142,0.3055,-0.101161906,0.000397065,-1.31e-06,5.62e-10,0.080136647,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.2,18746.5,1.67236,2.42798,3.35327,3.04199,3.39966,2.37183,32.3107,14.4472,19,328.978,877.439,32.4378,28.1061,30.0002,27.9668,27.9173,33.443,21.0206,68.8695,32.3992,420,19.7691,99.8247,98.3392,2022-07-26 09:03:51,2022-07-26,"m-c","7/27/2022",0.1291,14.424,2022-07-27,"m-c",111.727343144849,89.5036051026068,268.344717204028,18.2,14.7442152309905
"c","m",2,3,2,"6/8/2022",110,3.14,"2,561",2.17,1.76,"9,653",47.61,-26.3,"m-c",2022-06-08,6,1654786829,1752.4,"20220609 11:00:29","11:00:29",10,"m",1654786824,0.002044017,2.04401726,9.945606211,413.5528095,222.5169773,22.08968016,41.05416766,0.090343729,2.37905619,0.088480161,0.055464333,238.0499849,31.07910382,30.36431905,4.350421884,49.97076786,2.131976748,4.266447844,2.218445136,-90.14116115,-43.58569216,-4.081446887,100.2416847,18,4,1,0,25165.71156,1500,1264.500058,0.843000039,0.15869999,3,0.5,"0: Broadleaf",2,1654786824,413.5528095,420.0247619,21.4761381,20.27654762,408.9028095,20.9955381,500.200619,99.17278571,0.099100995,30.02449524,30.36431905,999.9,0,0,5018.391429,564.3834762,271.2959524,1654786846,"11:00:46",1654786846,1654779588,22,0.025,"0.061",4.65,0.481,420,21,0.23,0.17,100,100,4.65,0.4796,4.646003353,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,6.7,120.7,19,474.896,522.639,34.2889,30.2332,30.0002,30.2708,30.2339,21.7745,18.654,40.135,34.3005,420,20.2171,98.7384,98.9746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 11:00:29,2022-06-09,"m-c","6/8/2022",0.077,12.77,2022-06-08,"m-c",165.844155844156,60.2975724353955,1649.42066642169,21.7,76.0101689595248
"c","m",2,5,1,"6/22/2022",65,3.04,"2,483",2.06,1.39,"10,257",49.47,-27.09,"m-c",2022-06-22,6,1655820092,1297.9,"20220621 10:01:31","10:01:31",10,"m",1655820086,0.001473614,1.473614041,7.600944279,415.063619,212.1227278,21.36235144,41.800023,0.064379814,2.400784464,0.063435868,0.039731074,238.0497772,31.21519102,30.54775238,4.396345869,50.08390748,2.132747651,4.258349156,2.263598217,-64.98637923,-72.00744721,-6.686862293,94.36908844,12,2,1,0,25439.1935,1499.999048,1264.498885,0.842999792,0.158699952,3,0.5,"0: Broadleaf",2,1655820086,415.063619,419.9882381,21.17764286,20.31271429,411.025619,20.7111619,500.2978571,100.6075714,0.099937219,29.99141429,30.54775238,999.9,0,0,5002.5,574.1607619,182.8802381,1499.999048,"0.899999905",0.099999852,26,30875.12381,1655820114,"10:01:53",1655820114,1655818360,16,0.064,-0.03,4.038,0.463,420,21,0.32,0.12,100,100,4.038,0.466,3.995238062,0.000397065,-1.31e-06,5.62e-10,0.248018001,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.4,28.9,19,490.267,553.678,33.4674,26.6464,30.0031,26.4807,26.4141,21.6509,20.5002,100,35.2648,420,20.4721,99.5659,99.5891,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21 10:01:31,2022-06-21,"m-c","6/21/2022",0.1709,21.86,2022-06-21,"m-c",127.911059098888,78.1793229643184,972.244832878526,20.6,47.196351110608
"c","m",2,8,2,"7/13/2022",120,3.23,"2,675",2.12,1.28,"10,150",48.44,-27.16,"m-c",2022-07-13,6,1657720193,826.4000001,"20220713 09:49:53","9:49:53",10,"m",1657720188,0.002022883,2.022882881,6.973062383,415.27335,271.9052105,27.17055204,41.49683687,0.087062696,2.381699992,0.085332513,0.053485407,238.0502167,31.26806365,30.56672,4.401118569,48.92443601,2.109440166,4.311628988,2.291678403,-89.20913503,-46.05402064,-4.316029572,98.47103147,0,0,1,0,25164.47156,1500.0015,1264.501279,0.84300001,0.158699986,3,0.5,"0: Broadleaf",2,1657720188,415.27335,419.95795,21.109905,19.922625,413.52335,20.7842,500.3487,99.82657,0.09998891,30.20805,30.56672,999.9,0,0,4992.3435,557.3821,268.4682,1500.0015,"0.90000025",0.09999977,31,30875.19,1657720210,"9:50:10",1657720210,1657715840,16,-0.09,0.039,1.75,0.336,420,22,0.36,0.16,100,100,1.75,0.3264,1.862191497,0.000397065,-1.31e-06,5.62e-10,0.105130872,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.2,72.5,19,213.285,499.664,27.3345,31.0153,29.9989,31.0798,31.0494,21.6357,25.0427,0,27.308,420,20.0537,99.7811,100.523,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-13 09:49:53,2022-07-13,"m-c","7/13/2022",0.211,20.679,2022-07-13,"m-c",98.0047393364929,102.035881812467,683.393161223019,21.2,32.2355264727839
"c","m",3,1,1,"5/24/2022",56,2.85,"3,287",2.85,2.14,"9,232",52.73,-27.05,"m-c",2022-05-24,2,1653487464,186.5,"20220525 10:04:24","10:04:24",10,"m",1653487459,0.004660264,4.66026444,18.07801894,408.2985,274.5370997,27.74913179,41.26920878,0.246678858,2.411657732,0.233469511,0.147046279,238.0485797,30.11988933,29.35297,4.104651761,50.77005233,2.149500435,4.23379598,1.955151326,-205.5176618,69.92524972,6.42289569,108.8790633,0,0,1,0,25597.30368,1499.991,1264.492521,0.843000072,0.158700005,3,0.5,"0: Broadleaf",2,1653487459,408.2985,420.2771,21.266165,18.531725,404.58445,20.634,500.41235,100.97615,0.099922485,29.890785,29.35297,999.9,0,0,5012.063,588.8174,170.36555,1499.991,"0.9000002",0.09999989,24,30874.975,1653487299,"10:01:38",1653487299,1653484020,7,0.148,0.053,3.709,0.581,421,19,0.19,0.12,100,100,3.714,0.6308,3.73064841,0.000397065,-1.31e-06,5.62e-10,0.415873853,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.8,57.4,19,501.113,410.594,37.5445,24.7167,30.0035,24.635,24.5938,18.8603,27.572,100,37.6005,420,18.3183,100.081,100.473,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25 10:04:24,2022-05-25,"m-c","5/24/2022",0.137,18.99,2022-05-24,"m-c",138.613138686131,72.1432332806741,2505.85094650073,28.5,87.9245946140607
"c","m",3,10,1,"7/26/2022",3,3.16,"2,553",1.98,1.57,"9,598",49.65,-27.53,"m-c",2022-07-26,14,1658842928,3259.5,"20220726 09:42:08","9:42:08",10,"m",1658842920,0.003335078,3.335077701,10.30309696,412.9558065,295.6238654,29.62561951,41.38391053,0.162314194,2.114295379,0.155695693,0.097881966,238.0498395,30.79711902,29.79188387,4.209784787,49.80476243,2.131066293,4.278840395,2.078718494,-147.0769266,32.27234772,3.391703513,126.6369641,246,25,1,0,25319.68012,1499.998387,1264.498682,0.843000028,0.158700064,6,0.5,"0: Broadleaf",2,1658842920,412.9558065,419.9640645,21.26517742,19.30666774,412.2738065,20.95946774,999.992,100.1140323,0.099864452,30.07500968,29.79188387,999.9,0,0,5004.597097,530.6848387,101.2722516,1499.998387,"0.899999161",0.100000842,29,29958.04194,1658842953,"9:42:32",1658842953,1657715840,13,-0.11,0.039,0.682,0.336,420,22,0.22,0.16,100,100,0.682,0.3056,0.813954469,0.000397065,-1.31e-06,5.62e-10,0.080136647,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.9,18784.8,1.6748,2.43774,3.35327,3.04077,3.39966,2.41211,33.5804,14.2371,19,324.179,864.791,31.6116,28.3854,30.0004,28.2792,28.2397,33.4722,21.5182,59.374,31.6,420,19.3798,99.7457,100.524,2022-07-26 09:42:08,2022-07-26,"m-c","7/27/2022",0.134,12.888,2022-07-27,"m-c",96.1791044776119,103.97268777157,990.942638958806,19.8,50.0476080282225
"c","m",3,3,2,"6/8/2022",111,3.26,"3,286",2.62,2.25,"10,262",49.18,-26.14,"m-c",2022-06-08,9,1654787813,2736.5,"20220609 11:16:53","11:16:53",10,"m",1654787808,0.003134191,3.134190704,13.59258223,411.0650476,241.981189,24.01056456,40.7878972,0.142247164,2.370150803,0.137668896,0.086442124,238.0499849,30.74248739,30.19851429,4.309271591,49.76205138,2.123527199,4.267362659,2.185744393,-138.21781,-21.75903536,-2.043573141,76.02956638,0,0,1,0,25033.47504,1500,1264.500058,0.843000039,0.15869999,3,0.5,"0: Broadleaf",2,1654787808,411.0650476,419.9882381,21.40114762,19.56198571,406.5510476,20.92264762,500.3010476,99.1248,0.100121795,30.02822857,30.19851429,999.9,0,0,4997.709048,561.1932857,399.0884286,1654787831,"11:17:10",1654787831,1654779588,25,-0.153,"0.061",4.514,0.481,420,21,0.23,0.17,100,100,4.514,0.478,4.687584465,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.6,137.1,19,502.022,519.362,30.9743,29.7779,30.0004,29.7411,29.6997,21.7654,27.625,49.8135,30.9581,420,19.5637,98.8412,99.0727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 11:16:53,2022-06-09,"m-c","6/8/2022",0.129,17.44,2022-06-08,"m-c",135.193798449612,73.9678899082569,1837.6328224124,26.2,70.1386573439848
"c","m",3,5,1,"6/22/2022",66,3.19,"3,005",2.37,2,"10,531",48.85,-27.42,"m-c",2022-06-22,7,1655817208,1365.5,"20220621 09:13:28","9:13:28",10,"m",1655817203,0.002762278,2.762277843,8.818045861,413.99295,287.6493641,28.94844975,41.66341249,0.127057103,2.400654327,0.123436012,0.077464252,238.0510518,30.76902177,30.27071,4.32714762,50.55898971,2.147494645,4.247503079,2.179652975,-121.8164529,-41.89263206,-3.884322449,70.45764438,204,41,1,0,25443.6983,1500.006,1264.505092,0.843000023,0.158700066,3,0.5,"0: Broadleaf",2,1655817203,413.99295,419.9661,21.33881,19.717845,409.98995,20.83903,500.3194,100.53805,0.099925825,29.947025,30.27071,999.9,0,0,5005.625,578.8996,151.86,1500.006,"0.8999991",0.100000895,26.035435,30875.3,1655817225,"9:13:45",1655817225,1655815640,8,0.021,0.138,4.003,0.504,420,21,0.26,0.13,100,100,4.003,0.4995,4.002526568,0.000397065,-1.31e-06,5.62e-10,0.277634737,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.1,26.1,19,280.384,559.452,35.243,25.9538,30.0032,25.8717,25.8183,21.5885,19.3982,100,35.2208,420,19.6734,99.7028,99.7063,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21 09:13:28,2022-06-21,"m-c","6/21/2022",0.19055,38.21,2022-06-21,"m-c",200.524796641301,49.8691442030882,1768.2368530507,23.7,74.6091499177509
"c","m",3,8,2,"7/13/2022",121,3.02,"2,582",2.17,2.18,"10,025",50.73,-27.98,"m-c",2022-07-13,9,1657721459,2092.4,"20220713 10:10:59","10:10:59",10,"m",1657721454,0.005051664,5.051664023,12.46521094,411.266,314.2681974,31.38094627,41.06656784,0.24745324,2.382500773,0.234010072,0.14740322,238.0509675,30.13840336,29.79711905,4.211052801,49.76538092,2.123842931,4.267711594,2.087209869,-222.7783834,29.86783275,2.785077777,47.92549456,5,1,1,0,25194.19613,1500.00619,1264.505235,0.843000011,0.15869999,3,0.5,"0: Broadleaf",2,1657721454,411.266,419.9866667,21.26947619,18.30464762,409.332,20.93935238,500.2870476,99.75415714,0.09987369,30.02965238,29.79711905,999.9,0,0,4998.034762,552.9509524,323.9911429,1500.00619,"0.90000019",0.099999829,32,30875.30476,1657721479,"10:11:18",1657721479,1657715840,19,0.014,0.039,1.934,0.336,420,22,0.21,0.16,100,100,1.934,0.3299,1.941844686,0.000397065,-1.31e-06,5.62e-10,0.105130872,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,5,93.7,19,210.184,502.415,29.2647,32.1109,29.9993,32.2035,32.17,21.6612,32.662,0,29.2582,420,18.287,99.5494,100.381,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-13 10:10:59,2022-07-13,"m-c","7/13/2022",0.089,7.084,2022-07-13,"m-c",79.5955056179775,125.635234330887,992.174767404045,21.7,45.7223395117071
"c","m",4,1,1,"5/24/2022",57,3.03,"3,069",2.52,1.78,"9,437",51.38,-27.3,"m-c",2022-05-24,4,1653487876,598.5,"20220525 10:11:16","10:11:16",10,"m",1653487871,0.003167943,3.167942615,13.37263349,411.205,259.228147,26.2000653,41.56029342,0.156661379,2.406153551,0.151207369,0.094978808,238.0481289,30.80681002,29.79613333,4.210814025,50.3723759,2.160046306,4.288156489,2.050767719,-139.7062693,41.0911463,3.795496012,143.2285019,0,0,1,0,25495.72371,1499.987619,1264.489628,0.843000044,0.158700063,3,0.5,"0: Broadleaf",2,1653487871,411.205,420.0029048,21.37188571,19.51328095,407.638,20.73679048,500.4137143,100.9694762,0.100047329,30.1129,29.79613333,999.9,0,0,4998.30381,587.8929524,414.2645714,1499.987619,"0.899999238",0.100000786,24.01785714,30874.93333,1653487900,"10:11:39",1653487900,1653484020,9,-0.041,0.053,3.567,0.581,420,19,0.17,0.12,100,100,3.567,0.634,3.628993517,0.000397065,-1.31e-06,5.62e-10,0.415873853,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.6,64.3,19,500.726,410.76,35.6089,24.7681,30,24.6396,24.5901,19.3231,22.6305,100,35.5391,420,19.5017,100.088,100.478,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25 10:11:16,2022-05-25,"m-c","5/24/2022",0.118,17.87,2022-05-24,"m-c",151.440677966102,66.0324566312255,2025.1606819178,25.2,80.3635191237221
"c","m",4,10,1,"7/26/2022",4,3.04,"2,442",1.98,1.51,"9,345",49.9,-27.48,"m-c",2022-07-26,12,1658842483,2814.6,"20220726 09:34:43","9:34:43",10,"m",1658842475,0.002695407,2.69540735,6.954360939,415.1608333,314.5815342,31.52926191,41.60992692,0.129963337,2.111088735,0.125676493,0.078921184,238.0500135,30.96127493,29.79688,4.210994894,49.94124424,2.129420185,4.263850886,2.081574709,-118.8674641,24.69894196,2.598987044,146.4804784,243,24,1,0,25264.60535,1500.000333,1264.500246,0.842999977,0.158699974,6,0.5,"0: Broadleaf",2,1658842475,415.1608333,420.0048333,21.24617667,19.66330333,414.3428333,20.941,1000.006833,100.1260333,0.100008197,30.01389333,29.79688,999.9,0,0,4993.791333,532.1338,53.69042667,1500.000333,"0.9000003",0.099999683,29,29958.10333,1658842504,"9:35:04",1658842504,1657715840,11,0.033,0.039,0.818,0.336,420,22,0.35,0.16,100,100,0.818,0.3059,0.807127727,0.000397065,-1.31e-06,5.62e-10,0.080136647,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,9.7,18777.4,1.67603,2.44629,3.35327,3.04077,3.39966,2.38159,33.2216,14.2721,19,325.278,867.974,31.8649,28.3372,30.0005,28.2502,28.2134,33.4939,18.9241,59.3328,31.8814,420,19.7319,99.7721,100.526,2022-07-26 09:34:43,2022-07-26,"m-c","7/27/2022",0.14,17.25,2022-07-27,"m-c",123.214285714286,81.1594202898551,856.876615698214,19.8,43.2765967524351
"c","m",4,3,2,"6/8/2022",112,3.26,"2,694",2.15,1.77,"10,281",48.82,-26.52,"m-c",2022-06-08,11,1654788262,3185,"20220609 11:24:21","11:24:21",10,"m",1654788256,0.003923491,3.923491217,14.93508523,410.116,263.4690656,26.14366471,40.69523369,0.183887683,2.372683151,0.176321161,0.110854604,238.0499849,30.43165746,30.01704762,4.264623391,50.03620885,2.127713833,4.252348212,2.136909558,-173.0259627,-6.418951424,-0.601490614,58.00358022,0,0,1,0,25076.4866,1500,1264.500058,0.843000039,0.15869999,3,0.5,"0: Broadleaf",2,1654788256,410.116,420.033381,21.44254762,19.14104762,405.564,20.96289524,500.4599048,99.12759524,0.100997857,29.96686667,30.01704762,999.9,0,0,5004.137143,564.276381,465.1537619,1654788284,"11:24:44",1654788284,1654779588,27,-0.133,"0.061",4.552,0.481,420,21,0.31,0.17,100,100,4.552,0.4784,4.705867571,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.5,144.6,19,502.169,518.771,32.1682,30.015,29.9995,29.9632,29.9091,21.7481,28.2289,48.7189,32.1439,420,19.1595,98.7963,99.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 11:24:21,2022-06-09,"m-c","6/8/2022",0.1,11.54,2022-06-08,"m-c",115.4,86.6551126516464,1723.508835542,21.5,80.1632016531163
"c","m",4,5,1,"6/22/2022",67,3.1,"2,634",2.15,1.09,"10,148",47.92,-26.96,"m-c",2022-06-22,5,1655816806,963,"20220621 09:06:45","9:06:45",10,"m",1655816800,0.003347697,3.347697302,12.51923682,411.5197,269.6643022,27.14183572,41.41964659,0.158916079,2.395440469,0.153282844,0.096291265,238.0497523,30.68479419,30.068285,4.277188843,50.31663521,2.149158547,4.271268416,2.128030295,-147.633451,-3.11557455,-0.289356732,87.01136996,205,41,1,0,25356.43473,1499.9975,1264.497923,0.84300002,0.158700099,3,0.5,"0: Broadleaf",2,1655816800,411.5197,419.8527,21.352695,19.388175,407.5207,20.852545,500.3077,100.55045,0.100008755,30.04416,30.068285,999.9,0,0,4991.625,575.39435,118.42275,1499.9975,"0.8999986",0.100001375,26,30875.105,1655816823,"9:07:02",1655816823,1655815640,6,-0.001,0.138,3.999,0.504,420,21,0.29,0.13,100,100,3.999,0.4999,4.021520579,0.000397065,-1.31e-06,5.62e-10,0.277634737,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.4,19.4,19,279.75,559.83,33.731,25.9298,30.0001,25.8566,25.7973,21.3545,21.0595,100,33.7161,420,19.3461,99.7089,99.7017,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21 09:06:45,2022-06-21,"m-c","6/21/2022",0.1061,14.04,2022-06-21,"m-c",132.327992459943,75.5698005698006,1656.64547552121,21.5,77.0532779312189
"c","m",4,8,2,"7/13/2022",122,3.09,"2,365",1.96,1.66,"9,518",46.56,-27.42,"m-c",2022-07-13,11,1657721730,2363.5,"20220713 10:15:30","10:15:30",10,"m",1657721725,0.005285902,5.285902249,14.9009036,409.7635714,297.8163095,29.73799854,40.91632359,0.251674725,2.386926243,0.237807028,0.149811638,238.0496641,30.01590385,30.08329524,4.280876058,50.11203808,2.132641882,4.255747647,2.148234176,-233.1082892,-13.19255781,-1.229325405,-9.480508298,0,0,1,0,25264.89454,1499.999048,1264.499151,0.842999969,0.158699877,3,0.5,"0: Broadleaf",2,1657721725,409.7635714,419.997381,21.35770952,18.25581905,407.8252381,21.02512381,500.3085238,99.75357143,0.099920786,29.98077619,30.08329524,999.9,0,0,5009.492857,551.1182857,313.0899048,1499.999048,"0.900001714",0.09999831,32,30875.17143,1657721479,"10:11:18",1657721479,1657715840,19,0.014,0.039,1.934,0.336,420,22,0.21,0.16,100,100,1.938,0.3324,1.95613255,0.000397065,-1.31e-06,5.62e-10,0.105130872,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,4.2,98.2,19,213.236,499.601,29.0629,31.9497,30.0005,32.0102,31.9873,21.6457,33.475,0,29.0825,420,18.2442,99.5779,100.398,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-13 10:15:30,2022-07-13,"m-c","7/13/2022",0.124,8.925,2022-07-13,"m-c",71.9758064516129,138.935574229692,1072.50455346774,19.6,54.7196200748848
"c","m",5,1,1,"5/24/2022",59,3.17,"3,731",2.9,1.4,"9,793",51.32,-27.68,"m-c",2022-05-24,6,1653488271,993,"20220525 10:17:50","10:17:50",10,"m",1653488265,0.001998468,1.998468084,7.154505719,415.11325,254.1695074,25.68533645,41.94965635,0.078984625,2.410828456,0.077574687,0.04860876,238.0502254,31.07900145,30.53557,4.393282873,43.84778889,1.870578649,4.266072924,2.522704224,-88.13244251,-66.62459629,-6.161805235,77.13138139,0,0,1,0,25574.4056,1500.0005,1264.500363,0.842999961,0.158700097,3,0.5,"0: Broadleaf",2,1653488265,415.11325,419.8999,18.51033,17.33438,411.52225,17.95057,500.39775,100.95605,0.099881975,30.022965,30.53557,999.9,0,0,5010.937,593.607,56.021295,1500.0005,"0.8999984",0.1000015,24,30875.155,1653488289,"10:18:08",1653488289,1653484020,11,0.026,0.053,3.591,0.581,420,19,0.46,0.12,100,100,3.591,0.5602,3.585970623,0.000397065,-1.31e-06,5.62e-10,0.415873853,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.5,70.8,19,501.512,405.712,37.1414,24.5935,30.0002,24.5121,24.4623,19.4506,31.7561,100,37.1483,420,17.3614,100.104,100.487,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25 10:17:50,2022-05-25,"m-c","5/24/2022",0.074,13.39,2022-05-24,"m-c",180.945945945946,55.2651232262883,1294.57880510014,29,44.6406484517288
"c","m",5,10,1,"7/26/2022",5,3.34,"3,249",2.39,2.02,"9,895",49.23,-27.83,"m-c",2022-07-26,10,1658841881,2212.6,"20220726 09:24:41","9:24:41",10,"m",1658841873,0.002663906,2.663905663,7.439605215,414.8659355,302.5548825,30.32542522,41.58249174,0.122902323,2.112092531,0.119062995,0.07474933,238.0494959,30.97321036,30.17931613,4.304528875,50.04471916,2.133992738,4.264171672,2.170536137,-117.4782397,-18.6870657,-1.969180113,99.91501038,241,24,1,0,25282.98589,1499.997419,1264.497674,0.842999899,0.158699937,6,0.5,"0: Broadleaf",2,1658841873,414.8659355,419.9927419,21.2907129,19.72641613,414.0809355,20.9843,1000.01071,100.1310968,0.100057884,30.01520323,30.17931613,999.9,0,0,4996.732903,536.07,39.60874516,1499.997419,"0.900000548",0.099999355,28.9395129,29958.04839,1658841900,"9:25:00",1658841900,1657715840,10,0.026,0.039,0.785,0.336,420,22,0.36,0.16,100,100,0.785,0.3061,0.780935677,0.000397065,-1.31e-06,5.62e-10,0.080136647,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.3,18767.4,1.67603,2.44995,3.35327,3.04199,3.39966,2.44019,33.0429,14.3247,19,326.46,869.427,31.9693,28.1239,30.0006,28.0434,28.0068,33.4895,20.0489,66.1364,31.9798,420,19.6855,99.81,100.536,2022-07-26 09:24:41,2022-07-26,"m-c","7/27/2022",0.071,9.075,2022-07-27,"m-c",127.816901408451,78.236914600551,950.907286283451,23.9,39.7869157440774
"c","m",5,3,2,"6/8/2022",113,3.12,"3,079",2.53,2.07,"9,880",48.18,-26.74,"m-c",2022-06-08,13,1654788772,3695.4,"20220609 11:32:52","11:32:52",10,"m",1654788767,0.002839792,2.839791881,12.83735271,411.57455,238.6728425,23.68440551,40.84209346,0.130668917,2.371639042,0.126797045,0.079586469,238.0499849,30.5728932,29.97862,4.255220527,50.05217132,2.103956833,4.203527594,2.151263695,-125.2348219,-27.18171574,-2.545178881,83.08826835,0,0,1,0,25077.23185,1500,1264.500058,0.843000039,0.15869999,3,0.5,"0: Broadleaf",2,1654788767,411.57455,419.96715,21.202025,19.536475,407.01555,20.729065,500.6603,99.13238,0.101388135,29.76603,29.97862,999.9,0,0,5001.187,566.4068,140.22215,1654788801,"11:33:20",1654788801,1654779588,29,0.073,"0.061",4.559,0.481,420,21,0.19,0.17,100,100,4.559,0.4733,4.507270599,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,4.5,153.1,19,503.574,523.111,36.6425,29.3121,30.0005,29.3555,29.313,21.751,24.0026,48.7717,36.8392,420,19.6492,98.9131,99.1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 11:32:52,2022-06-09,"m-c","6/8/2022",0.112,17.01,2022-06-08,"m-c",151.875,65.8436213991769,1949.67294283125,25.3,77.0621716534091
"c","m",5,5,1,"6/22/2022",68,2.8,"2,791",2.53,1.7,"9,627",49.97,-28.06,"m-c",2022-06-22,3,1655816230,387.5,"20220621 08:57:10","8:57:10",10,"m",1655816225,0.002746222,2.746222449,11.64082946,411.7809524,250.4225194,25.20308438,41.44255921,0.127588295,2.397734415,0.123933023,0.077777828,238.0497197,30.80766011,30.17418571,4.303262227,50.39540671,2.144576958,4.255500844,2.158685269,-121.10841,-25.13190049,-2.332353338,89.4770558,207,41,1,0,25396.74087,1499.998095,1264.498386,0.842999995,0.158700015,3,0.5,"0: Broadleaf",2,1655816225,411.7809524,419.439619,21.30891429,19.69720476,407.7389524,20.80997619,500.2830952,100.5422857,0.0999586,29.97976667,30.17418571,999.9,0,0,4997.917619,572.8545714,58.92273333,1499.998095,"0.899999762",0.100000224,26,30875.10476,1655816247,"8:57:27",1655816247,1655815640,4,0.154,0.138,4.042,0.504,418,21,0.13,0.13,100,100,4.042,0.4984,3.908545141,0.000397065,-1.31e-06,5.62e-10,0.277634737,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.2,9.8,19,277.846,561.774,33.7415,25.7929,30.0077,25.6896,25.632,20.0169,19.918,100,34.937,420,19.7138,99.7358,99.7114,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21 08:57:10,2022-06-21,"m-c","6/21/2022",0.07929,11.92,2022-06-21,"m-c",150.334216168495,66.5184563758389,1750.01497242023,25.3,69.1705522695743
